PERMNO,DATE,RET
42614,20090211,0.010932
42614,20090212,-0.010814
42614,20090213,0.000000
42614,20090217,-0.054341
42614,20090218,-0.003060
42614,20090219,-0.003581
42614,20090220,-0.058018
42614,20090223,-0.061410
42614,20090224,0.016260
42614,20090225,-0.057143
42614,20090226,-0.009697
42614,20090227,-0.029376
42614,20090302,-0.075242
42614,20090303,-0.077273
42614,20090304,0.007882
42614,20090305,-0.059140
42614,20090306,-0.038442
42614,20090309,-0.001081
42614,20090310,0.047053
42614,20090311,-0.027376
42614,20090312,-0.005311
42614,20090313,0.067806
42614,20090316,0.050000
42614,20090317,-0.022381
42614,20090318,0.059425
42614,20090319,0.003678
42614,20090320,-0.010078
42614,20090323,0.052753
42614,20090324,0.003297
42614,20090325,-0.014239
42614,20090326,0.044444
42614,20090327,0.006809
42614,20090330,-0.020287
42614,20090331,0.013805
42614,20090401,-0.022128
42614,20090402,0.087903
42614,20090403,0.014800
42614,20090406,0.005124
42614,20090407,0.000000
42614,20090408,0.003133
42614,20090409,-0.075055
42614,20090413,0.013948
42614,20090414,-0.000417
42614,20090415,0.006255
42614,20090416,0.035640
42614,20090417,0.018807
42614,20090420,-0.031422
42614,20090421,0.013788
42614,20090422,0.012400
42614,20090423,-0.014619
42614,20090424,0.046111
42614,20090427,-0.031813
42614,20090428,0.027712
42614,20090429,0.020801
42614,20090430,0.028302
42614,20090501,-0.006055
42614,20090504,0.004246
42614,20090505,-0.004044
42614,20090506,-0.003691
42614,20090507,-0.008892
42614,20090508,0.061308
42614,20090511,-0.023952
42614,20090512,-0.029592
42614,20090513,-0.051692
42614,20090514,0.010588
42614,20090515,-0.024447
42614,20090518,0.024662
42614,20090519,-0.010093
42614,20090520,0.007843
42614,20090521,-0.043191
42614,20090522,-0.002440
42614,20090526,0.008969
42614,20090527,-0.019798
42614,20090528,-0.005359
42614,20090529,-0.005387
42614,20090601,0.041667
42614,20090602,0.058000
42614,20090603,0.034026
42614,20090604,0.011335
42614,20090605,0.025307
42614,20090608,-0.008815
42614,20090609,-0.003913
42614,20090610,-0.038571
42614,20090611,0.002972
42614,20090612,0.006481
42614,20090615,-0.028519
42614,20090616,-0.015152
42614,20090617,0.006731
42614,20090618,-0.015855
42614,20090619,0.000004
42614,20090622,-0.010097
42614,20090623,-0.020392
42614,20090624,-0.019215
42614,20090625,-0.000408
42614,20090626,0.043283
42614,20090629,0.005871
42614,20090630,0.005837
42614,20090701,0.033269
42614,20090702,-0.052789
42614,20090706,-0.025692
42614,20090707,-0.019473
42614,20090708,-0.017377
42614,20090709,-0.006737
42614,20090710,-0.005935
42614,20090713,0.015991
42614,20090714,0.003987
42614,20090715,0.045150
42614,20090716,0.047200
42614,20090717,0.018335
42614,20090720,-0.024756
42614,20090721,0.000000
42614,20090722,0.019231
42614,20090723,-0.001887
42614,20090724,0.068809
42614,20090727,-0.046339
42614,20090728,-0.015579
42614,20090729,0.001507
42614,20090730,0.030850
42614,20090731,0.003650
42614,20090803,0.003273
42614,20090804,0.009424
42614,20090805,-0.063196
42614,20090806,-0.001150
42614,20090807,0.052955
42614,20090810,-0.012026
42614,20090811,-0.002213
42614,20090812,-0.005176
42614,20090813,0.031215
42614,20090814,-0.024144
42614,20090817,-0.000369
42614,20090818,0.005172
42614,20090819,0.018192
42614,20090820,0.005234
42614,20090821,0.030521
42614,20090824,0.024390
42614,20090825,-0.005102
42614,20090826,0.004786
42614,20090827,-0.011569
42614,20090828,0.024096
42614,20090831,-0.008403
42614,20090901,-0.016949
42614,20090902,0.002759
42614,20090903,-0.006878
42614,20090904,0.021468
42614,20090908,0.016949
42614,20090909,0.023000
42614,20090910,0.019550
42614,20090911,0.007031
42614,20090914,-0.000317
42614,20090915,0.011429
42614,20090916,0.022913
42614,20090917,-0.002608
42614,20090918,-0.005691
42614,20090921,-0.003403
42614,20090922,-0.015989
42614,20090923,0.003313
42614,20090924,-0.006918
42614,20090925,0.002217
42614,20090928,0.012006
42614,20090929,-0.039338
42614,20090930,-0.039649
42614,20091001,-0.011168
42614,20091002,-0.018823
42614,20091005,-0.004186
42614,20091006,-0.012609
42614,20091007,0.008336
42614,20091008,-0.000528
42614,20091009,0.007040
42614,20091012,-0.004369
42614,20091013,-0.006491
42614,20091014,0.019784
42614,20091015,0.005371
42614,20091016,-0.000172
42614,20091019,0.006549
42614,20091020,-0.018493
42614,20091021,-0.001396
42614,20091022,0.006464
42614,20091023,-0.018226
42614,20091026,-0.018741
42614,20091027,-0.012973
42614,20091028,-0.012413
42614,20091029,-0.026248
42614,20091030,-0.031891
42614,20091102,0.000000
42614,20091103,-0.023529
42614,20091104,0.013655
42614,20091105,0.009905
42614,20091106,0.020008
42614,20091109,0.019615
42614,20091110,-0.009808
42614,20091111,0.026286
42614,20091112,-0.002598
42614,20091113,0.023446
42614,20091116,0.029091
42614,20091117,-0.003534
42614,20091118,-0.012057
42614,20091119,-0.030869
42614,20091120,0.012963
42614,20091123,0.017550
42614,20091124,0.002515
42614,20091125,0.002509
42614,20091127,-0.030390
42614,20091130,-0.025442
42614,20091201,0.021566
42614,20091202,0.011111
42614,20091203,0.016850
42614,20091204,0.032060
42614,20091207,-0.003839
42614,20091208,-0.012614
42614,20091209,-0.011710
42614,20091210,-0.022262
42614,20091211,0.009916
42614,20091214,0.035636
42614,20091215,0.000176
42614,20091216,0.008952
42614,20091217,-0.007307
42614,20091218,0.005258
42614,20091221,0.004184
42614,20091222,0.020139
42614,20091223,0.020082
42614,20091224,-0.001168
42614,20091228,-0.006180
42614,20091229,0.001008
42614,20091230,-0.004533
42614,20091231,0.005228
42614,20100104,0.018121
42614,20100105,0.028345
42614,20100106,0.044551
42614,20100107,0.000307
42614,20100108,0.000000
42614,20100111,0.006135
42614,20100112,-0.020427
42614,20100113,0.018363
42614,20100114,0.030562
42614,20100115,-0.027284
42614,20100119,0.018902
42614,20100120,-0.029922
42614,20100121,0.002468
42614,20100122,-0.007692
42614,20100125,-0.004031
42614,20100126,-0.023039
42614,20100127,0.012747
42614,20100128,-0.025488
42614,20100129,-0.011947
42614,20100201,-0.009804
42614,20100202,0.023432
42614,20100203,0.014834
42614,20100204,-0.029870
42614,20100205,-0.007206
42614,20100208,-0.022765
42614,20100209,0.014180
42614,20100210,0.030959
42614,20100211,0.038747
42614,20100212,-0.010569
42614,20100216,0.008483
42614,20100217,0.020561
42614,20100218,0.008089
42614,20100219,0.022559
42614,20100222,0.001481
42614,20100223,0.002661
42614,20100224,0.010174
42614,20100225,-0.007590
42614,20100226,0.001618
42614,20100301,0.011160
42614,20100302,0.008423
42614,20100303,-0.002448
42614,20100304,0.012271
42614,20100305,0.017969
42614,20100308,0.011488
42614,20100309,0.009003
42614,20100310,0.011119
42614,20100311,0.007195
42614,20100312,-0.007144
42614,20100315,-0.005295
42614,20100316,-0.002593
42614,20100317,0.013684
42614,20100318,0.000270
42614,20100319,-0.023482
42614,20100322,0.029574
42614,20100323,0.003758
42614,20100324,-0.002407
42614,20100325,0.009115
42614,20100326,-0.017003
42614,20100329,0.001622
42614,20100330,-0.016460
42614,20100331,-0.026063
42614,20100401,0.004225
42614,20100405,0.009818
42614,20100406,-0.013056
42614,20100407,0.001970
42614,20100408,0.007584
42614,20100409,-0.004042
42614,20100412,0.010497
42614,20100413,0.026039
42614,20100414,0.023218
42614,20100415,0.001319
42614,20100416,0.001845
42614,20100419,-0.004997
42614,20100420,0.009781
42614,20100421,0.010471
42614,20100422,0.006477
42614,20100423,0.010296
42614,20100426,-0.002803
42614,20100427,-0.024527
42614,20100428,-0.003667
42614,20100429,0.038381
42614,20100430,-0.052911
42614,20100503,0.042502
42614,20100504,-0.046410
42614,20100505,-0.010487
42614,20100506,-0.049185
42614,20100507,-0.045442
42614,20100510,0.071856
42614,20100511,0.008380
42614,20100512,0.013573
42614,20100513,0.008472
42614,20100514,-0.028726
42614,20100517,-0.003627
42614,20100518,-0.015122
42614,20100519,-0.019050
42614,20100520,-0.049275
42614,20100521,0.003049
42614,20100524,-0.016717
42614,20100525,-0.018238
42614,20100526,0.015113
42614,20100527,0.023573
42614,20100528,0.016667
42614,20100601,-0.022951
42614,20100602,-0.000915
42614,20100603,0.007939
42614,20100604,-0.060588
42614,20100607,-0.015479
42614,20100608,0.015395
42614,20100609,0.012903
42614,20100610,0.015924
42614,20100611,0.006897
42614,20100614,0.024284
42614,20100615,0.021581
42614,20100616,0.002380
42614,20100617,0.005343
42614,20100618,-0.009153
42614,20100621,-0.021156
42614,20100622,0.004566
42614,20100623,-0.013939
42614,20100624,0.013829
42614,20100625,0.007881
42614,20100628,0.021053
42614,20100629,-0.045655
42614,20100630,0.000000
42614,20100701,-0.004938
42614,20100702,-0.001241
42614,20100706,0.001863
42614,20100707,0.020769
42614,20100708,0.024901
42614,20100709,0.013926
42614,20100712,-0.019579
42614,20100713,0.051863
42614,20100714,-0.022386
42614,20100715,-0.007101
42614,20100716,-0.045979
42614,20100719,-0.006426
42614,20100720,0.012935
42614,20100721,0.003345
42614,20100722,0.075758
42614,20100723,0.003099
42614,20100726,0.013760
42614,20100727,0.022161
42614,20100728,-0.024932
42614,20100729,-0.032240
42614,20100730,0.025273
42614,20100802,0.022409
42614,20100803,-0.012329
42614,20100804,-0.000277
42614,20100805,-0.011654
42614,20100806,-0.035654
42614,20100809,0.007278
42614,20100810,-0.002890
42614,20100811,-0.068696
42614,20100812,-0.009337
42614,20100813,0.002199
42614,20100816,-0.007524
42614,20100817,0.039166
42614,20100818,0.014894
42614,20100819,-0.032645
42614,20100820,-0.014551
42614,20100823,-0.016651
42614,20100824,-0.014377
42614,20100825,-0.003566
42614,20100826,0.014964
42614,20100827,0.028846
42614,20100830,-0.023209
42614,20100831,-0.011322
42614,20100901,0.064516
42614,20100902,0.015000
42614,20100903,0.008807
42614,20100907,0.013613
42614,20100908,0.017810
42614,20100909,-0.018072
42614,20100910,0.023079
42614,20100913,0.027984
42614,20100914,-0.020833
42614,20100915,-0.007092
42614,20100916,-0.021714
42614,20100917,0.006717
42614,20100920,0.039745
42614,20100921,0.015067
42614,20100922,-0.040132
42614,20100923,-0.001002
42614,20100924,0.050595
42614,20100927,-0.016508
42614,20100928,-0.005132
42614,20100929,0.017847
42614,20100930,-0.013699
42614,20101001,-0.007500
42614,20101004,-0.036944
42614,20101005,0.053763
42614,20101006,0.004413
42614,20101007,-0.011532
42614,20101008,-0.000139
42614,20101011,0.008473
42614,20101012,-0.014325
42614,20101013,0.034097
42614,20101014,-0.007297
42614,20101015,0.021508
42614,20101018,-0.008529
42614,20101019,-0.012366
42614,20101020,0.021230
42614,20101021,0.001199
42614,20101022,-0.014242
42614,20101025,0.019444
42614,20101026,0.002649
42614,20101027,-0.019815
42614,20101028,0.004043
42614,20101029,0.006443
42614,20101101,0.003334
42614,20101102,0.019540
42614,20101103,0.007823
42614,20101104,0.009056
42614,20101105,-0.004359
42614,20101108,-0.003863
42614,20101109,-0.006722
42614,20101110,0.007288
42614,20101111,-0.010594
42614,20101112,-0.020632
42614,20101115,-0.016000
42614,20101116,-0.003794
42614,20101117,-0.006801
42614,20101118,0.010271
42614,20101119,-0.007727
42614,20101122,-0.021038
42614,20101123,0.000558
42614,20101124,0.032078
42614,20101126,-0.004730
42614,20101129,-0.005838
42614,20101130,0.002458
42614,20101201,0.035422
42614,20101202,0.032895
42614,20101203,0.006369
42614,20101206,0.010000
42614,20101207,-0.010653
42614,20101208,0.003547
42614,20101209,-0.008331
42614,20101210,0.003564
42614,20101213,-0.004312
42614,20101214,0.008917
42614,20101215,-0.014394
42614,20101216,0.019472
42614,20101217,-0.025635
42614,20101220,0.001806
42614,20101221,0.010041
42614,20101222,-0.004843
42614,20101223,0.014603
42614,20101227,0.012368
42614,20101228,-0.010224
42614,20101229,-0.003275
42614,20101230,-0.005308
42614,20101231,0.011436
50497,20000103,-0.009259
50497,20000104,-0.009346
50497,20000105,0.009434
50497,20000106,0.028037
50497,20000107,0.018182
50497,20000110,0.026786
50497,20000111,-0.017391
50497,20000112,0.026549
50497,20000113,0.017241
50497,20000114,-0.008475
50497,20000118,-0.008547
50497,20000119,0.025862
50497,20000120,-0.092437
50497,20000121,0.000000
50497,20000124,0.018519
50497,20000125,0.000000
50497,20000126,0.009091
50497,20000127,0.000000
50497,20000128,-0.027027
50497,20000131,0.018519
50497,20000201,0.000000
50497,20000202,0.000000
50497,20000203,-0.018182
50497,20000204,0.009259
50497,20000207,0.000000
50497,20000208,0.000000
50497,20000209,-0.009174
50497,20000210,0.009259
50497,20000211,-0.027523
50497,20000214,0.037736
50497,20000215,-0.009091
50497,20000216,0.009174
50497,20000217,0.000000
50497,20000218,0.000000
50497,20000222,-0.018182
50497,20000223,-0.037037
50497,20000224,0.038462
50497,20000225,-0.074074
50497,20000228,-0.040000
50497,20000229,0.041667
50497,20000301,-0.040000
50497,20000302,0.020833
50497,20000303,0.020408
50497,20000306,-0.020000
50497,20000307,0.000000
50497,20000308,0.081633
50497,20000309,-0.066038
50497,20000310,0.010101
50497,20000313,0.090000
50497,20000314,-0.018349
50497,20000315,-0.084112
50497,20000316,0.000000
50497,20000317,0.000000
50497,20000320,0.000000
50497,20000321,0.081633
50497,20000322,-0.056604
50497,20000323,0.070000
50497,20000324,-0.009346
50497,20000327,0.009434
50497,20000328,0.000000
50497,20000329,0.000000
50497,20000330,0.018692
50497,20000331,-0.018349
50497,20000403,-0.046729
50497,20000404,-0.039216
50497,20000405,0.091837
50497,20000406,-0.065421
50497,20000407,0.050000
50497,20000410,0.000000
50497,20000411,0.000000
50497,20000412,-0.066667
50497,20000413,0.000000
50497,20000414,0.000000
50497,20000417,0.000000
50497,20000418,0.081633
50497,20000419,-0.075472
50497,20000420,0.020408
50497,20000424,0.040000
50497,20000425,-0.057692
50497,20000426,-0.010204
50497,20000427,0.030928
50497,20000428,-0.040000
50497,20000501,0.000000
50497,20000502,0.041667
50497,20000503,-0.040000
50497,20000504,0.020833
50497,20000505,0.020408
50497,20000508,0.080000
50497,20000509,-0.092593
50497,20000510,0.000000
50497,20000511,0.091837
50497,20000512,0.158879
50497,20000515,-0.080645
50497,20000516,-0.087719
50497,20000517,0.057692
50497,20000518,0.000000
50497,20000519,0.000000
50497,20000522,-0.109091
50497,20000523,0.000000
50497,20000524,0.081633
50497,20000525,-0.075472
50497,20000526,0.000000
50497,20000530,0.081633
50497,20000531,-0.075472
50497,20000601,0.081633
50497,20000602,-0.056604
50497,20000605,-0.040000
50497,20000606,0.000000
50497,20000607,0.041667
50497,20000608,-0.120000
50497,20000609,0.045455
50497,20000612,-0.043478
50497,20000613,0.022727
50497,20000614,0.100000
50497,20000615,-0.090909
50497,20000616,0.077778
50497,20000619,-0.092784
50497,20000620,0.022727
50497,20000621,0.022222
50497,20000622,-0.021739
50497,20000623,0.000000
50497,20000626,0.000000
50497,20000627,0.022222
50497,20000628,0.021739
50497,20000629,-0.021277
50497,20000630,0.010870
50497,20000703,0.000000
50497,20000705,0.010753
50497,20000706,-0.010638
50497,20000707,-0.010753
50497,20000710,-0.010870
50497,20000711,0.000000
50497,20000712,0.000000
50497,20000713,0.021978
50497,20000714,-0.032258
50497,20000717,0.033333
50497,20000718,0.000000
50497,20000719,0.000000
50497,20000720,-0.010753
50497,20000721,-0.021739
50497,20000724,0.022222
50497,20000725,0.000000
50497,20000726,0.000000
50497,20000727,0.000000
50497,20000728,0.000000
50497,20000731,0.000000
50497,20000801,0.000000
50497,20000802,0.000000
50497,20000803,0.000000
50497,20000804,0.000000
50497,20000807,0.000000
50497,20000808,0.000000
50497,20000809,0.000000
50497,20000810,0.000000
50497,20000811,-0.021739
50497,20000814,0.022222
50497,20000815,0.043478
50497,20000816,-0.041667
50497,20000817,0.021739
50497,20000818,0.000000
50497,20000821,0.000000
50497,20000822,0.000000
50497,20000823,-0.021277
50497,20000824,0.021739
50497,20000825,-0.021277
50497,20000828,0.021739
50497,20000829,0.000000
50497,20000830,0.000000
50497,20000831,0.021277
50497,20000901,-0.010417
50497,20000905,0.010526
50497,20000906,0.000000
50497,20000907,-0.062500
50497,20000908,-0.022222
50497,20000911,0.011364
50497,20000912,0.056180
50497,20000913,-0.010638
50497,20000914,0.032258
50497,20000915,-0.020833
50497,20000918,0.010638
50497,20000919,0.000000
50497,20000920,0.000000
50497,20000921,-0.031579
50497,20000922,0.010870
50497,20000925,-0.053763
50497,20000926,0.022727
50497,20000927,0.000000
50497,20000928,-0.011111
50497,20000929,0.011236
50497,20001002,0.022222
50497,20001003,0.000000
50497,20001004,0.010870
50497,20001005,0.000000
50497,20001006,-0.032258
50497,20001009,0.022222
50497,20001010,0.010870
50497,20001011,-0.010753
50497,20001012,0.000000
50497,20001013,-0.021739
50497,20001016,0.000000
50497,20001017,0.000000
50497,20001018,-0.022222
50497,20001019,0.011364
50497,20001020,0.000000
50497,20001023,0.000000
50497,20001024,-0.011236
50497,20001025,0.011364
50497,20001026,0.000000
50497,20001027,0.000000
50497,20001030,-0.033708
50497,20001031,0.023256
50497,20001101,0.011364
50497,20001102,0.000000
50497,20001103,0.000000
50497,20001106,-0.033708
50497,20001107,0.023256
50497,20001108,0.000000
50497,20001109,0.000000
50497,20001110,-0.022727
50497,20001113,0.023256
50497,20001114,0.000000
50497,20001115,-0.011364
50497,20001116,-0.011494
50497,20001117,0.000000
50497,20001120,0.011628
50497,20001121,-0.011494
50497,20001122,0.000000
50497,20001124,0.000000
50497,20001127,0.011628
50497,20001128,0.000000
50497,20001129,0.000000
50497,20001130,-0.080460
50497,20001201,0.000000
50497,20001204,0.000000
50497,20001205,0.050000
50497,20001206,0.000000
50497,20001207,0.000000
50497,20001208,-0.047619
50497,20001211,-0.050000
50497,20001212,0.000000
50497,20001213,-0.013158
50497,20001214,0.013333
50497,20001215,-0.157895
50497,20001218,0.000000
50497,20001219,0.000000
50497,20001220,0.000000
50497,20001221,0.000000
50497,20001222,0.125000
50497,20001226,0.055556
50497,20001227,0.000000
50497,20001228,0.000000
50497,20001229,-0.052632
50497,20010102,0.013889
50497,20010103,0.000000
50497,20010104,-0.013699
50497,20010105,0.013889
50497,20010108,-0.123288
50497,20010109,0.000000
50497,20010110,0.015625
50497,20010111,0.000000
50497,20010112,0.000000
50497,20010116,0.046154
50497,20010117,-0.044118
50497,20010118,0.000000
50497,20010119,0.000000
50497,20010122,0.046154
50497,20010123,-0.029412
50497,20010124,0.000000
50497,20010125,0.000000
50497,20010126,0.030303
50497,20010129,-0.054118
50497,20010130,0.019900
50497,20010131,-0.009756
50497,20010201,0.009852
50497,20010202,0.000000
50497,20010205,-0.014634
50497,20010206,-0.009901
50497,20010207,0.035000
50497,20010208,0.014493
50497,20010209,0.014286
50497,20010212,0.000000
50497,20010213,-0.009390
50497,20010214,0.014218
50497,20010215,0.007009
50497,20010216,-0.011601
50497,20010220,0.021127
50497,20010221,0.000000
50497,20010222,-0.006896
50497,20010223,0.006944
50497,20010226,-0.011494
50497,20010227,-0.009302
50497,20010228,-0.009390
50497,20010301,0.014218
50497,20010302,0.007009
50497,20010305,0.002320
50497,20010306,-0.002315
50497,20010307,0.004640
50497,20010308,0.000000
50497,20010309,0.000000
50497,20010312,-0.016166
50497,20010313,0.009390
50497,20010314,0.000000
50497,20010315,0.002326
50497,20010316,-0.002320
50497,20010319,0.013953
50497,20010320,0.002294
50497,20010321,0.000000
50497,20010322,0.006865
50497,20010323,0.000000
50497,20010326,0.000000
50497,20010327,0.000000
50497,20010328,-0.004545
50497,20010329,-0.018265
50497,20010330,0.000000
50497,20010402,-0.004651
50497,20010403,0.000000
50497,20010404,-0.009346
50497,20010405,-0.002358
50497,20010406,-0.007092
50497,20010409,0.000000
50497,20010410,0.023810
50497,20010411,-0.023256
50497,20010412,0.047619
50497,20010416,-0.006818
50497,20010417,0.006865
50497,20010418,0.000000
50497,20010419,-0.004545
50497,20010420,0.000000
50497,20010423,-0.006849
50497,20010424,0.011494
50497,20010425,-0.022727
50497,20010426,0.023256
50497,20010427,0.004545
50497,20010430,0.006787
50497,20010501,0.011236
50497,20010502,0.013333
50497,20010503,-0.015351
50497,20010504,-0.002227
50497,20010507,0.000000
50497,20010508,0.000000
50497,20010509,0.000000
50497,20010510,0.000000
50497,20010511,0.000000
50497,20010514,0.000000
50497,20010515,0.011161
50497,20010516,0.000000
50497,20010517,0.004415
50497,20010518,-0.004396
50497,20010521,0.000000
50497,20010522,0.006622
50497,20010523,0.000000
50497,20010524,0.000000
50497,20010525,0.048246
50497,20010529,-0.016736
50497,20010530,0.000000
50497,20010531,0.000000
50497,20010601,0.000000
50497,20010604,-0.012766
50497,20010605,0.012931
50497,20010606,0.000000
50497,20010607,0.000000
50497,20010608,0.000000
50497,20010611,0.000000
50497,20010612,0.000000
50497,20010613,-0.021277
50497,20010614,0.021739
50497,20010615,-0.021277
50497,20010618,0.000000
50497,20010619,0.021739
50497,20010620,0.000000
50497,20010621,0.000000
50497,20010622,0.029787
50497,20010625,0.095041
50497,20010626,0.018868
50497,20010627,0.018519
50497,20010628,0.009091
50497,20010629,-0.005405
50497,20010702,0.005435
50497,20010703,0.000000
50497,20010705,0.009009
50497,20010706,-0.008929
50497,20010709,0.000000
50497,20010710,-0.019820
50497,20010711,0.000000
50497,20010712,-0.007353
50497,20010713,-0.003704
50497,20010716,0.018587
50497,20010717,0.000000
50497,20010718,0.000000
50497,20010719,-0.012774
50497,20010720,0.009242
50497,20010723,0.003663
50497,20010724,-0.003650
50497,20010725,-0.021978
50497,20010726,0.000000
50497,20010727,0.000000
50497,20010730,0.001873
50497,20010731,-0.028037
50497,20010801,-0.007692
50497,20010802,0.023256
50497,20010803,-0.015152
50497,20010806,0.019231
50497,20010807,0.000000
50497,20010808,0.000000
50497,20010809,0.000000
50497,20010810,-0.018868
50497,20010813,-0.038462
50497,20010814,0.008000
50497,20010815,0.000000
50497,20010816,0.000000
50497,20010817,-0.027778
50497,20010820,0.004082
50497,20010821,-0.040650
50497,20010822,0.004237
50497,20010823,0.008439
50497,20010824,0.008368
50497,20010827,-0.012448
50497,20010828,0.029412
50497,20010829,0.020408
50497,20010830,0.016000
50497,20010831,-0.021654
50497,20010904,0.030181
50497,20010905,0.000000
50497,20010906,0.000000
50497,20010907,-0.031250
50497,20010910,-0.020161
50497,20010917,0.010288
50497,20010918,-0.034623
50497,20010919,0.014768
50497,20010920,-0.018711
50497,20010921,0.000000
50497,20010924,0.019068
50497,20010925,0.000000
50497,20010926,0.000000
50497,20010927,-0.002079
50497,20010928,-0.004167
50497,20011001,0.006276
50497,20011002,0.000000
50497,20011003,-0.024948
50497,20011004,0.006397
50497,20011005,0.004237
50497,20011008,0.000000
50497,20011009,-0.004219
50497,20011010,0.016949
50497,20011011,0.006250
50497,20011012,0.000000
50497,20011015,0.000000
50497,20011016,0.000000
50497,20011017,0.000000
50497,20011018,0.000000
50497,20011019,0.000000
50497,20011022,-0.006211
50497,20011023,0.000000
50497,20011024,-0.020833
50497,20011025,0.000000
50497,20011026,-0.021277
50497,20011029,0.000000
50497,20011030,0.000000
50497,20011031,0.017391
50497,20011101,-0.017094
50497,20011102,-0.008696
50497,20011105,0.008772
50497,20011106,-0.017391
50497,20011107,0.015487
50497,20011108,-0.002179
50497,20011109,0.004367
50497,20011112,-0.004348
50497,20011113,-0.061135
50497,20011114,-0.069767
50497,20011115,0.017500
50497,20011116,0.000000
50497,20011119,-0.012285
50497,20011120,-0.029851
50497,20011121,0.038462
50497,20011123,-0.004938
50497,20011126,-0.032258
50497,20011127,0.010256
50497,20011128,-0.015228
50497,20011129,0.005155
50497,20011130,0.000000
50497,20011203,0.000000
50497,20011204,-0.025641
50497,20011205,0.000000
50497,20011206,0.000000
50497,20011207,0.005263
50497,20011210,0.023560
50497,20011211,-0.023018
50497,20011212,0.005236
50497,20011213,-0.005208
50497,20011214,0.020942
50497,20011217,-0.020513
50497,20011218,0.034031
50497,20011219,0.007595
50497,20011220,0.015075
50497,20011221,0.007426
50497,20011224,0.007371
50497,20011226,0.019512
50497,20011227,-0.014354
50497,20011228,0.004854
50497,20011231,0.014493
50497,20020102,-0.009524
50497,20020103,0.024039
50497,20020104,-0.016432
50497,20020107,0.002387
50497,20020108,0.021429
50497,20020109,0.002331
50497,20020110,0.009302
50497,20020111,0.016129
50497,20020114,0.020408
50497,20020115,-0.004444
50497,20020116,0.008929
50497,20020117,0.039823
50497,20020118,0.010638
50497,20020122,0.010526
50497,20020123,0.000000
50497,20020124,0.000000
50497,20020125,0.000000
50497,20020128,0.002083
50497,20020129,-0.002079
50497,20020130,-0.004167
50497,20020131,0.000000
50497,20020201,0.000000
50497,20020204,0.025105
50497,20020205,0.012245
50497,20020206,-0.016129
50497,20020207,-0.006148
50497,20020208,-0.030928
50497,20020211,0.010638
50497,20020212,0.000000
50497,20020213,0.012632
50497,20020214,-0.018711
50497,20020215,0.008475
50497,20020219,-0.004202
50497,20020220,0.018987
50497,20020221,0.002070
50497,20020222,0.006198
50497,20020225,-0.014374
50497,20020226,0.020833
50497,20020227,0.000000
50497,20020228,0.000000
50497,20020301,0.000000
50497,20020304,-0.012245
50497,20020305,0.012397
50497,20020306,0.006122
50497,20020307,0.006085
50497,20020308,0.002016
50497,20020311,0.006036
50497,20020312,0.006000
50497,20020313,0.000000
50497,20020314,0.003976
50497,20020315,-0.013861
50497,20020318,0.036145
50497,20020319,-0.069767
50497,20020320,0.000000
50497,20020321,0.012500
50497,20020322,0.024691
50497,20020325,-0.008032
50497,20020326,0.022267
50497,20020327,0.053465
50497,20020328,0.016917
50497,20020401,0.016636
50497,20020402,0.005455
50497,20020403,0.012658
50497,20020404,0.107143
50497,20020405,0.016129
50497,20020408,0.000000
50497,20020409,0.000000
50497,20020410,-0.015873
50497,20020411,0.003226
50497,20020412,0.012862
50497,20020415,-0.004762
50497,20020416,-0.001595
50497,20020417,0.001597
50497,20020418,-0.017544
50497,20020419,-0.004870
50497,20020422,0.050571
50497,20020423,-0.001553
50497,20020424,0.000000
50497,20020425,-0.007776
50497,20020426,-0.059561
50497,20020429,-0.013333
50497,20020430,-0.005068
50497,20020501,0.000000
50497,20020502,-0.015280
50497,20020503,-0.017241
50497,20020506,-0.049123
50497,20020507,0.003690
50497,20020508,-0.022059
50497,20020509,-0.037594
50497,20020510,0.007812
50497,20020513,-0.042636
50497,20020514,-0.036437
50497,20020515,0.002101
50497,20020516,-0.010482
50497,20020517,-0.016949
50497,20020520,-0.094828
50497,20020521,-0.100000
50497,20020522,-0.021164
50497,20020523,0.005405
50497,20020524,0.010753
50497,20020528,-0.015957
50497,20020529,0.013514
50497,20020530,-0.026667
50497,20020531,0.046575
50497,20020603,0.047120
50497,20020604,0.000000
50497,20020605,0.000000
50497,20020606,0.035000
50497,20020607,-0.028985
50497,20020610,-0.002488
50497,20020611,-0.037407
50497,20020612,0.012953
50497,20020613,0.007673
50497,20020614,-0.007614
50497,20020617,0.000000
50497,20020618,0.000000
50497,20020619,0.007673
50497,20020620,-0.007614
50497,20020621,0.002558
50497,20020624,-0.002551
50497,20020625,-0.012788
50497,20020626,0.018135
50497,20020627,0.000000
50497,20020628,0.000000
50497,20020701,-0.017812
50497,20020702,0.000000
50497,20020703,-0.002591
50497,20020705,0.000000
50497,20020708,0.000000
50497,20020709,0.000000
50497,20020710,0.015584
50497,20020711,0.000000
50497,20020712,0.000000
50497,20020715,0.000000
50497,20020716,-0.007673
50497,20020717,0.007732
50497,20020718,0.000000
50497,20020719,-0.005115
50497,20020722,0.000000
50497,20020723,0.000000
50497,20020724,0.000000
50497,20020725,0.000000
50497,20020726,-0.017995
50497,20020729,0.000000
50497,20020730,0.000000
50497,20020731,0.000000
50497,20020801,0.000000
50497,20020802,0.000000
50497,20020805,0.000000
50497,20020806,-0.109948
50497,20020807,0.011765
50497,20020808,0.008721
